idCustomer,AgeCustomer,Gender,CommandeCustom,
7949.0,39.0,F,pizza,
7950.0,39.0,H,sandwitch,
7951.0,55.0,H,lablebi,
7952.0,31.0,H,pizza,
7953.0,29.0,F,sandwitch,
7954.0,48.0,H,kaftaji,
7955.0,23.0,F,Crepe,
7956.0,27.0,H,Salade,
7957.0,43.0,H,Burgers,
7958.0,34.0,H,kaftaji,
7959.0,28.0,H,pizza,
7960.0,55.0,F,pizza,
7961.0,28.0,F,sandwichAyari,
7962.0,56.0,F,Salade,
7963.0,49.0,F,Burgers,
7964.0,32.0,H,makloub,
7965.0,46.0,H,Burgers,
7966.0,37.0,F,pizza,
7967.0,55.0,H,Crepe,
7968.0,55.0,H,Burgers,
7969.0,40.0,F,Crepe,
7970.0,37.0,H,Salade,
7971.0,45.0,H,pizza,
7972.0,30.0,H,lablebi,
7973.0,43.0,F,Burgers,
7974.0,37.0,H,pizza,
7975.0,51.0,H,makloub,
7976.0,25.0,H,sandwichAyari,
7977.0,46.0,F,Crepe,
7978.0,19.0,H,Crepe,
7979.0,38.0,H,pizza,
7980.0,24.0,H,sandwichAyari,
7981.0,27.0,H,sandwitch,
7982.0,54.0,H,sandwitch,
7983.0,25.0,H,pizza,
7984.0,51.0,H,pizza,
7985.0,46.0,F,Burgers,
7986.0,41.0,F,makloub,
7987.0,23.0,H,sandwitch,
7988.0,24.0,F,Crepe,
7989.0,40.0,H,Crepe,
7990.0,33.0,F,lablebi,
7991.0,47.0,F,Salade,
7992.0,54.0,H,sandwichAyari,
7993.0,19.0,H,pizza,
7994.0,25.0,H,sandwichAyari,
7995.0,49.0,F,kaftaji,
7996.0,54.0,H,Crepe,
7997.0,54.0,F,Salade,
7998.0,48.0,H,sandwitch,
7999.0,30.0,H,Burgers,
8000.0,25.0,H,lablebi,
8001.0,40.0,H,Burgers,
8002.0,30.0,F,Crepe,
8003.0,20.0,H,Burgers,
8004.0,22.0,H,kaftaji,
8005.0,29.0,H,lablebi,
8006.0,55.0,F,kaftaji,
8007.0,48.0,F,lablebi,
8008.0,45.0,F,sandwitch,
8009.0,37.0,F,sandwitch,
8010.0,22.0,H,pizza,
8011.0,52.0,H,pizza,
8012.0,26.0,H,Crepe,
8013.0,40.0,F,makloub,
8014.0,55.0,F,lablebi,
8015.0,21.0,H,sandwichAyari,
8016.0,44.0,F,lablebi,
8017.0,26.0,F,sandwitch,
8018.0,53.0,F,Burgers,
8019.0,24.0,F,kaftaji,
8020.0,55.0,F,sandwitch,
8021.0,48.0,H,sandwitch,
8022.0,36.0,H,makloub,
8023.0,43.0,H,makloub,
8024.0,44.0,F,lablebi,
8025.0,45.0,F,lablebi,
8026.0,50.0,F,Crepe,
8027.0,22.0,H,lablebi,
8028.0,47.0,H,Burgers,
8029.0,38.0,F,Salade,
8030.0,38.0,F,Crepe,
8031.0,35.0,H,Salade,
8032.0,55.0,H,Burgers,
8033.0,20.0,F,Burgers,
8034.0,45.0,F,sandwichAyari,
8035.0,38.0,F,Salade,
8036.0,34.0,H,Salade,
8037.0,23.0,H,Burgers,
8038.0,48.0,H,makloub,
8039.0,30.0,H,kaftaji,
8040.0,53.0,F,kaftaji,
8041.0,21.0,H,Crepe,
8042.0,18.0,F,pizza,
8043.0,24.0,H,sandwichAyari,
8044.0,51.0,H,sandwitch,
8045.0,19.0,F,Burgers,
8046.0,39.0,H,kaftaji,
8047.0,27.0,H,makloub,
8048.0,36.0,F,lablebi,
8049.0,43.0,H,lablebi,
8050.0,43.0,H,sandwichAyari,
8051.0,51.0,H,sandwichAyari,
8052.0,28.0,H,kaftaji,
8053.0,38.0,F,kaftaji,
8054.0,25.0,F,pizza,
8055.0,33.0,F,sandwichAyari,
8056.0,40.0,H,Salade,
8057.0,50.0,F,lablebi,
8058.0,44.0,H,Crepe,
8059.0,19.0,F,Crepe,
8060.0,50.0,H,lablebi,
8061.0,36.0,F,Crepe,
8062.0,27.0,H,sandwichAyari,
8063.0,32.0,F,makloub,
8064.0,22.0,H,lablebi,
8065.0,41.0,F,Burgers,
8066.0,41.0,F,sandwitch,
8067.0,26.0,H,Crepe,
8068.0,52.0,F,Crepe,
8069.0,34.0,H,lablebi,
8070.0,55.0,H,sandwitch,
8071.0,52.0,H,Salade,
8072.0,23.0,F,Burgers,
8073.0,52.0,F,makloub,
8074.0,29.0,F,sandwichAyari,
8075.0,19.0,H,makloub,
8076.0,34.0,F,lablebi,
8077.0,22.0,H,sandwichAyari,
8078.0,20.0,H,kaftaji,
8079.0,43.0,H,sandwitch,
8080.0,18.0,F,pizza,
8081.0,55.0,H,Crepe,
8082.0,26.0,F,Crepe,
8083.0,38.0,F,sandwichAyari,
8084.0,36.0,F,Burgers,
8085.0,36.0,F,Salade,
8086.0,51.0,F,lablebi,
8087.0,39.0,H,Crepe,
8088.0,44.0,H,makloub,
8089.0,24.0,F,Salade,
8090.0,38.0,F,Salade,
8091.0,42.0,F,kaftaji,
8092.0,51.0,F,Salade,
8093.0,44.0,F,sandwichAyari,
8094.0,43.0,F,sandwichAyari,
8095.0,23.0,H,pizza,
8096.0,53.0,H,sandwitch,
8097.0,51.0,H,Salade,
8098.0,35.0,H,sandwichAyari,
8099.0,48.0,F,Crepe,
8100.0,28.0,H,sandwitch,
8101.0,41.0,F,pizza,
8102.0,26.0,H,pizza,
8103.0,18.0,H,Burgers,
8104.0,36.0,F,makloub,
8105.0,35.0,F,makloub,
8106.0,50.0,H,sandwichAyari,
8107.0,33.0,H,kaftaji,
8108.0,44.0,F,sandwichAyari,
8109.0,48.0,F,Crepe,
8110.0,24.0,F,sandwichAyari,
8111.0,49.0,F,lablebi,
8112.0,36.0,F,Salade,
8113.0,48.0,H,Crepe,
8114.0,51.0,F,pizza,
8115.0,51.0,F,sandwitch,
8116.0,45.0,F,sandwichAyari,
8117.0,19.0,H,kaftaji,
8118.0,48.0,F,sandwitch,
8119.0,44.0,F,Crepe,
8120.0,31.0,F,Crepe,
8121.0,26.0,H,lablebi,
8122.0,25.0,H,Salade,
8123.0,35.0,H,sandwitch,
8124.0,21.0,F,pizza,
8125.0,53.0,H,kaftaji,
8126.0,22.0,F,pizza,
8127.0,31.0,H,Crepe,
8128.0,31.0,F,Burgers,
8129.0,48.0,F,pizza,
8130.0,27.0,F,makloub,
8131.0,18.0,H,kaftaji,
8132.0,41.0,H,Burgers,
8133.0,23.0,F,pizza,
8134.0,41.0,H,makloub,
8135.0,43.0,H,pizza,
8136.0,31.0,F,sandwitch,
8137.0,40.0,F,Crepe,
8138.0,30.0,F,pizza,
8139.0,39.0,H,makloub,
8140.0,30.0,H,Burgers,
8141.0,24.0,H,Burgers,
8142.0,47.0,H,sandwichAyari,
8143.0,46.0,F,sandwitch,
8144.0,25.0,F,Crepe,
8145.0,41.0,F,kaftaji,
8146.0,31.0,H,makloub,
8147.0,22.0,H,Salade,
8148.0,32.0,F,sandwichAyari,
8149.0,43.0,H,sandwitch,
8150.0,31.0,F,makloub,
8151.0,24.0,F,Crepe,
8152.0,32.0,F,Salade,
8153.0,27.0,F,pizza,
8154.0,29.0,H,kaftaji,
8155.0,28.0,F,sandwichAyari,
8156.0,32.0,F,pizza,
8157.0,55.0,H,lablebi,
8158.0,22.0,F,Burgers,
8159.0,22.0,H,kaftaji,
8160.0,32.0,F,lablebi,
8161.0,34.0,H,kaftaji,
8162.0,47.0,F,Burgers,
8163.0,36.0,F,lablebi,
8164.0,49.0,F,lablebi,
8165.0,36.0,F,pizza,
8166.0,38.0,F,sandwitch,
8167.0,19.0,H,Salade,
8168.0,55.0,H,lablebi,
8169.0,53.0,F,Crepe,
8170.0,42.0,H,Salade,
8171.0,52.0,F,Crepe,
8172.0,48.0,F,kaftaji,
8173.0,26.0,H,sandwichAyari,
8174.0,26.0,H,lablebi,
8175.0,39.0,H,makloub,
8176.0,40.0,F,Crepe,
8177.0,51.0,H,makloub,
8178.0,51.0,H,Burgers,
8179.0,35.0,F,sandwichAyari,
8180.0,36.0,F,Crepe,
8181.0,43.0,H,sandwitch,
8182.0,42.0,H,pizza,
8183.0,43.0,F,pizza,
8184.0,24.0,H,Salade,
8185.0,29.0,F,Salade,
8186.0,39.0,F,Crepe,
8187.0,35.0,H,sandwichAyari,
8188.0,48.0,H,pizza,
8189.0,30.0,F,kaftaji,
8190.0,28.0,F,lablebi,
8191.0,55.0,H,Salade,
8192.0,33.0,H,sandwitch,
8193.0,40.0,F,Crepe,
8194.0,22.0,H,sandwichAyari,
8195.0,40.0,H,Burgers,
8196.0,30.0,F,Crepe,
8197.0,34.0,H,Salade,
8198.0,50.0,F,sandwichAyari,
8199.0,27.0,H,pizza,
8200.0,32.0,F,makloub,
8201.0,45.0,F,kaftaji,
8202.0,53.0,F,Burgers,
8203.0,38.0,H,sandwitch,
8204.0,33.0,F,kaftaji,
8205.0,55.0,H,lablebi,
8206.0,52.0,F,Crepe,
8207.0,21.0,H,Crepe,
8208.0,33.0,F,Burgers,
8209.0,45.0,F,Burgers,
8210.0,25.0,F,makloub,
8211.0,38.0,F,Crepe,
8212.0,51.0,F,sandwitch,
8213.0,18.0,H,kaftaji,
8214.0,34.0,F,makloub,
8215.0,32.0,F,Salade,
8216.0,31.0,F,sandwichAyari,
8217.0,33.0,F,pizza,
8218.0,29.0,F,sandwitch,
8219.0,25.0,H,pizza,
8220.0,22.0,H,Salade,
8221.0,44.0,H,Salade,
8222.0,32.0,H,sandwitch,
8223.0,29.0,H,Salade,
8224.0,30.0,H,makloub,
8225.0,28.0,F,Burgers,
8226.0,39.0,F,kaftaji,
8227.0,44.0,F,pizza,
8228.0,19.0,H,sandwichAyari,
8229.0,44.0,F,makloub,
8230.0,31.0,H,sandwitch,
8231.0,42.0,F,Burgers,
8232.0,33.0,H,lablebi,
8233.0,37.0,F,sandwitch,
8234.0,41.0,F,lablebi,
8235.0,35.0,H,Crepe,
8236.0,35.0,H,sandwitch,
8237.0,53.0,H,sandwitch,
8238.0,51.0,H,sandwichAyari,
8239.0,50.0,H,Salade,
8240.0,21.0,H,makloub,
8241.0,36.0,F,Salade,
8242.0,56.0,F,Crepe,
8243.0,31.0,F,kaftaji,
8244.0,53.0,F,sandwitch,
8245.0,40.0,F,makloub,
8246.0,18.0,H,lablebi,
8247.0,19.0,F,Salade,
8248.0,35.0,H,Burgers,
8249.0,31.0,F,sandwitch,
8250.0,20.0,F,Crepe,
8251.0,27.0,H,kaftaji,
8252.0,52.0,F,pizza,
8253.0,24.0,F,Burgers,
8254.0,48.0,F,Crepe,
8255.0,49.0,H,kaftaji,
8256.0,34.0,H,makloub,
8257.0,49.0,F,makloub,
8258.0,35.0,F,sandwitch,
8259.0,44.0,F,pizza,
8260.0,44.0,F,sandwichAyari,
8261.0,43.0,F,Crepe,
8262.0,34.0,H,lablebi,
8263.0,20.0,H,Burgers,
8264.0,29.0,H,kaftaji,
8265.0,44.0,F,makloub,
8266.0,41.0,H,pizza,
8267.0,45.0,F,kaftaji,
8268.0,54.0,F,pizza,
8269.0,37.0,H,lablebi,
8270.0,55.0,F,kaftaji,
8271.0,28.0,H,lablebi,
8272.0,39.0,F,kaftaji,
8273.0,56.0,H,sandwichAyari,
8274.0,44.0,F,sandwichAyari,
8275.0,31.0,F,Burgers,
8276.0,30.0,F,makloub,
8277.0,38.0,F,makloub,
8278.0,41.0,F,pizza,
8279.0,46.0,H,Salade,
8280.0,53.0,F,sandwitch,
8281.0,32.0,H,Burgers,
8282.0,41.0,H,lablebi,
8283.0,52.0,H,lablebi,
8284.0,37.0,F,pizza,
8285.0,29.0,H,sandwitch,
8286.0,21.0,H,Crepe,
8287.0,35.0,H,sandwichAyari,
8288.0,44.0,F,makloub,
8289.0,46.0,F,sandwitch,
8290.0,40.0,F,sandwichAyari,
8291.0,42.0,F,Burgers,
8292.0,27.0,F,lablebi,
8293.0,36.0,H,makloub,
8294.0,20.0,F,lablebi,
8295.0,35.0,H,kaftaji,
8296.0,21.0,F,makloub,
8297.0,44.0,H,makloub,
8298.0,22.0,F,sandwitch,
8299.0,19.0,F,lablebi,
8300.0,29.0,F,lablebi,
8301.0,22.0,H,kaftaji,
8302.0,55.0,F,makloub,
8303.0,20.0,H,Salade,
8304.0,24.0,H,makloub,
8305.0,43.0,F,kaftaji,
8306.0,22.0,F,sandwichAyari,
8307.0,45.0,H,lablebi,
8308.0,25.0,F,makloub,
8309.0,21.0,F,makloub,
8310.0,53.0,F,lablebi,
8311.0,30.0,F,sandwitch,
8312.0,36.0,H,Burgers,
8313.0,29.0,H,makloub,
8314.0,26.0,H,Burgers,
8315.0,19.0,H,lablebi,
8316.0,44.0,F,sandwitch,
8317.0,49.0,H,kaftaji,
8318.0,52.0,H,kaftaji,
8319.0,34.0,F,lablebi,
8320.0,40.0,H,Crepe,
8321.0,38.0,F,pizza,
8322.0,47.0,F,kaftaji,
8323.0,50.0,H,Burgers,
8324.0,41.0,F,makloub,
8325.0,30.0,F,lablebi,
8326.0,53.0,H,lablebi,
8327.0,50.0,F,lablebi,
8328.0,44.0,H,kaftaji,
8329.0,48.0,F,sandwichAyari,
8330.0,29.0,F,lablebi,
8331.0,41.0,F,sandwichAyari,
8332.0,34.0,H,makloub,
8333.0,22.0,H,lablebi,
8334.0,22.0,F,Crepe,
8335.0,54.0,F,Salade,
8336.0,47.0,H,sandwitch,
8337.0,19.0,F,Crepe,
8338.0,51.0,F,sandwitch,
8339.0,21.0,F,Burgers,
8340.0,35.0,H,Crepe,
8341.0,28.0,F,sandwitch,
8342.0,55.0,H,sandwitch,
8343.0,48.0,F,lablebi,
8344.0,37.0,F,sandwichAyari,
8345.0,52.0,F,lablebi,
8346.0,19.0,F,sandwichAyari,
8347.0,40.0,H,pizza,
8348.0,19.0,F,sandwichAyari,
8349.0,22.0,H,kaftaji,
8350.0,20.0,F,Salade,
8351.0,35.0,F,sandwichAyari,
8352.0,40.0,F,Salade,
8353.0,46.0,H,Burgers,
8354.0,33.0,H,Crepe,
8355.0,54.0,H,sandwitch,
8356.0,42.0,F,Salade,
8357.0,56.0,F,Salade,
8358.0,50.0,F,Salade,
8359.0,34.0,F,sandwichAyari,
8360.0,54.0,F,Salade,
8361.0,23.0,F,pizza,
8362.0,35.0,H,pizza,
8363.0,18.0,F,kaftaji,
8364.0,54.0,F,makloub,
8365.0,27.0,H,Crepe,
8366.0,52.0,H,lablebi,
8367.0,42.0,H,kaftaji,
8368.0,32.0,H,Burgers,
8369.0,40.0,H,kaftaji,
8370.0,40.0,F,kaftaji,
8371.0,30.0,H,Burgers,
8372.0,37.0,F,Crepe,
8373.0,29.0,H,sandwitch,
8374.0,23.0,H,Burgers,
8375.0,21.0,F,sandwitch,
8376.0,51.0,F,kaftaji,
8377.0,33.0,H,Burgers,
8378.0,49.0,F,kaftaji,
8379.0,25.0,H,sandwichAyari,
8380.0,23.0,H,Salade,
8381.0,33.0,H,pizza,
8382.0,52.0,F,pizza,
8383.0,36.0,H,sandwitch,
8384.0,39.0,F,Crepe,
8385.0,38.0,F,Burgers,
8386.0,48.0,H,pizza,
8387.0,38.0,F,lablebi,
8388.0,32.0,F,Salade,
8389.0,43.0,F,Salade,
8390.0,37.0,F,pizza,
8391.0,52.0,H,sandwitch,
8392.0,19.0,H,kaftaji,
8393.0,49.0,F,pizza,
8394.0,32.0,F,pizza,
8395.0,43.0,F,makloub,
8396.0,50.0,H,pizza,
8397.0,28.0,H,sandwichAyari,
8398.0,55.0,H,sandwitch,
8399.0,53.0,F,sandwichAyari,
8400.0,44.0,F,lablebi,
8401.0,47.0,H,sandwitch,
8402.0,42.0,H,pizza,
8403.0,40.0,H,sandwichAyari,
8404.0,53.0,F,Salade,
8405.0,51.0,F,Burgers,
8406.0,32.0,F,lablebi,
8407.0,22.0,H,sandwitch,
8408.0,54.0,F,Salade,
8409.0,33.0,F,sandwitch,
8410.0,56.0,H,sandwichAyari,
8411.0,22.0,F,Burgers,
8412.0,39.0,F,Burgers,
8413.0,53.0,F,sandwitch,
8414.0,18.0,F,sandwichAyari,
8415.0,30.0,F,lablebi,
8416.0,48.0,F,makloub,
8417.0,26.0,F,Salade,
8418.0,24.0,F,lablebi,
8419.0,45.0,F,makloub,
8420.0,39.0,F,Salade,
8421.0,55.0,H,sandwichAyari,
8422.0,33.0,F,Crepe,
8423.0,26.0,F,sandwichAyari,
8424.0,21.0,F,Burgers,
8425.0,33.0,H,sandwitch,
8426.0,50.0,H,Burgers,
8427.0,26.0,H,kaftaji,
8428.0,24.0,H,Burgers,
8429.0,45.0,F,sandwitch,
8430.0,38.0,H,lablebi,
8431.0,27.0,F,sandwitch,
8432.0,21.0,F,sandwitch,
8433.0,27.0,H,kaftaji,
8434.0,21.0,F,Crepe,
8435.0,47.0,F,Burgers,
8436.0,46.0,F,Salade,
8437.0,52.0,F,Crepe,
8438.0,53.0,H,pizza,
8439.0,55.0,F,Salade,
8440.0,50.0,H,kaftaji,
8441.0,52.0,H,Crepe,
8442.0,46.0,F,lablebi,
8443.0,33.0,F,sandwitch,
8444.0,32.0,F,lablebi,
8445.0,31.0,H,pizza,
8446.0,18.0,F,kaftaji,
8447.0,53.0,F,Salade,
8448.0,50.0,F,kaftaji,
8449.0,23.0,H,Burgers,
8450.0,32.0,F,Burgers,
8451.0,27.0,H,pizza,
8452.0,29.0,H,pizza,
8453.0,31.0,H,sandwichAyari,
8454.0,55.0,H,pizza,
8455.0,27.0,F,lablebi,
8456.0,20.0,F,sandwitch,
8457.0,42.0,H,pizza,
8458.0,40.0,H,kaftaji,
8459.0,35.0,F,Crepe,
8460.0,24.0,F,kaftaji,
8461.0,24.0,F,Crepe,
8462.0,42.0,F,Crepe,
8463.0,29.0,H,makloub,
8464.0,52.0,H,Salade,
8465.0,33.0,F,sandwitch,
8466.0,47.0,H,kaftaji,
8467.0,56.0,H,Salade,
8468.0,42.0,H,sandwitch,
8469.0,32.0,H,Crepe,
8470.0,21.0,H,sandwichAyari,
8471.0,36.0,H,sandwitch,
8472.0,56.0,H,sandwitch,
8473.0,43.0,H,Salade,
8474.0,39.0,F,Salade,
8475.0,27.0,H,Burgers,
8476.0,47.0,H,Burgers,
8477.0,44.0,H,sandwitch,
8478.0,43.0,H,pizza,
8479.0,37.0,H,makloub,
8480.0,24.0,H,Salade,
8481.0,52.0,H,sandwitch,
8482.0,41.0,H,Salade,
8483.0,42.0,F,lablebi,
8484.0,19.0,F,sandwitch,
8485.0,34.0,H,sandwichAyari,
8486.0,19.0,F,Salade,
8487.0,25.0,H,Burgers,
8488.0,55.0,F,sandwitch,
8489.0,34.0,F,kaftaji,
8490.0,28.0,F,kaftaji,
8491.0,25.0,F,lablebi,
8492.0,36.0,F,Burgers,
8493.0,36.0,F,sandwitch,
8494.0,23.0,H,sandwichAyari,
8495.0,55.0,F,kaftaji,
8496.0,47.0,H,Salade,
8497.0,21.0,H,lablebi,
8498.0,44.0,H,lablebi,
8499.0,40.0,F,sandwichAyari,
8500.0,45.0,H,Salade,
8501.0,43.0,F,kaftaji,
8502.0,24.0,H,sandwichAyari,
8503.0,54.0,F,pizza,
8504.0,48.0,F,sandwitch,
8505.0,47.0,H,sandwitch,
8506.0,52.0,F,sandwitch,
8507.0,47.0,F,makloub,
8508.0,18.0,H,sandwichAyari,
8509.0,21.0,F,Salade,
8510.0,30.0,H,kaftaji,
8511.0,25.0,F,makloub,
8512.0,28.0,H,sandwitch,
8513.0,45.0,H,kaftaji,
8514.0,32.0,H,sandwichAyari,
8515.0,46.0,H,makloub,
8516.0,53.0,F,Burgers,
8517.0,19.0,H,sandwitch,
8518.0,38.0,H,kaftaji,
8519.0,43.0,H,kaftaji,
8520.0,26.0,H,kaftaji,
8521.0,19.0,F,lablebi,
8522.0,53.0,H,pizza,
8523.0,47.0,H,Salade,
8524.0,47.0,H,Burgers,
8525.0,34.0,F,Burgers,
8526.0,37.0,F,makloub,
8527.0,43.0,F,sandwitch,
8528.0,33.0,H,kaftaji,
8529.0,47.0,H,sandwitch,
8530.0,45.0,H,Burgers,
8531.0,19.0,F,sandwichAyari,
8532.0,25.0,H,sandwichAyari,
8533.0,46.0,F,lablebi,
8534.0,52.0,H,kaftaji,
8535.0,22.0,F,kaftaji,
8536.0,45.0,F,Salade,
8537.0,35.0,F,Burgers,
8538.0,25.0,H,sandwichAyari,
8539.0,48.0,H,sandwichAyari,
8540.0,40.0,H,sandwitch,
8541.0,24.0,F,lablebi,
8542.0,36.0,F,Burgers,
8543.0,52.0,H,Burgers,
8544.0,18.0,F,sandwitch,
8545.0,18.0,H,sandwitch,
8546.0,51.0,F,makloub,
8547.0,31.0,F,sandwitch,
8548.0,22.0,F,sandwitch,
8549.0,23.0,F,pizza,
8550.0,34.0,F,Crepe,
8551.0,42.0,F,Salade,
8552.0,23.0,F,kaftaji,
8553.0,35.0,H,lablebi,
8554.0,35.0,H,sandwichAyari,
8555.0,31.0,H,makloub,
8556.0,35.0,H,sandwitch,
8557.0,42.0,F,makloub,
8558.0,27.0,F,pizza,
8559.0,37.0,F,sandwitch,
8560.0,36.0,H,kaftaji,
8561.0,41.0,F,pizza,
8562.0,37.0,F,pizza,
8563.0,34.0,H,Burgers,
8564.0,41.0,F,pizza,
8565.0,23.0,H,sandwitch,
8566.0,19.0,H,Crepe,
8567.0,35.0,H,sandwitch,
8568.0,38.0,F,Burgers,
8569.0,26.0,H,Salade,
8570.0,21.0,F,Salade,
8571.0,21.0,F,kaftaji,
8572.0,41.0,H,kaftaji,
8573.0,40.0,F,sandwichAyari,
8574.0,43.0,H,Crepe,
8575.0,28.0,F,pizza,
8576.0,27.0,H,Salade,
8577.0,34.0,H,sandwichAyari,
8578.0,37.0,H,makloub,
8579.0,26.0,H,sandwichAyari,
8580.0,41.0,F,Salade,
8581.0,24.0,F,kaftaji,
8582.0,49.0,F,sandwitch,
8583.0,56.0,F,sandwichAyari,
8584.0,20.0,H,Salade,
8585.0,27.0,F,kaftaji,
8586.0,38.0,F,kaftaji,
8587.0,50.0,H,Crepe,
8588.0,47.0,H,lablebi,
8589.0,43.0,H,Burgers,
8590.0,27.0,F,kaftaji,
8591.0,29.0,H,sandwitch,
8592.0,53.0,H,pizza,
8593.0,26.0,F,kaftaji,
8594.0,42.0,F,makloub,
8595.0,19.0,H,lablebi,
8596.0,25.0,F,Crepe,
8597.0,40.0,F,makloub,
8598.0,55.0,H,kaftaji,
8599.0,44.0,H,Salade,
8600.0,51.0,H,kaftaji,
8601.0,23.0,H,Burgers,
8602.0,48.0,F,sandwichAyari,
8603.0,46.0,H,kaftaji,
8604.0,39.0,F,Salade,
8605.0,41.0,H,pizza,
8606.0,42.0,F,sandwichAyari,
8607.0,23.0,H,makloub,
8608.0,39.0,F,Salade,
8609.0,50.0,F,lablebi,
8610.0,39.0,H,kaftaji,
8611.0,30.0,F,makloub,
8612.0,27.0,H,sandwitch,
8613.0,39.0,H,Salade,
8614.0,39.0,H,lablebi,
8615.0,53.0,H,Crepe,
8616.0,29.0,H,makloub,
8617.0,33.0,H,kaftaji,
8618.0,43.0,F,kaftaji,
8619.0,55.0,F,Salade,
8620.0,23.0,H,Burgers,
8621.0,28.0,H,Crepe,
8622.0,41.0,F,kaftaji,
8623.0,26.0,F,Burgers,
8624.0,29.0,H,Burgers,
8625.0,24.0,F,Salade,
8626.0,52.0,H,sandwitch,
8627.0,24.0,F,Crepe,
8628.0,34.0,H,sandwichAyari,
8629.0,33.0,F,makloub,
8630.0,20.0,F,lablebi,
8631.0,38.0,F,Salade,
8632.0,51.0,H,sandwichAyari,
8633.0,35.0,H,lablebi,
8634.0,55.0,H,sandwitch,
8635.0,51.0,F,makloub,
8636.0,22.0,F,kaftaji,
8637.0,27.0,F,Salade,
8638.0,41.0,H,kaftaji,
8639.0,54.0,H,sandwichAyari,
8640.0,31.0,F,lablebi,
8641.0,51.0,H,makloub,
8642.0,32.0,H,Burgers,
8643.0,30.0,F,Crepe,
8644.0,49.0,F,Salade,
8645.0,38.0,F,Crepe,
8646.0,45.0,F,Burgers,
8647.0,25.0,F,Burgers,
8648.0,42.0,H,sandwichAyari,
8649.0,41.0,F,Salade,
8650.0,40.0,F,Crepe,
8651.0,36.0,F,Burgers,
8652.0,38.0,H,lablebi,
8653.0,26.0,F,sandwichAyari,
8654.0,42.0,F,sandwichAyari,
8655.0,26.0,H,pizza,
8656.0,35.0,F,Salade,
8657.0,25.0,H,kaftaji,
8658.0,24.0,F,sandwitch,
8659.0,27.0,H,Crepe,
8660.0,50.0,F,sandwitch,
8661.0,48.0,F,Salade,
8662.0,43.0,H,Burgers,
8663.0,42.0,H,kaftaji,
8664.0,30.0,H,Salade,
8665.0,33.0,H,Burgers,
8666.0,38.0,F,makloub,
8667.0,36.0,F,kaftaji,
8668.0,29.0,H,Burgers,
8669.0,31.0,H,Crepe,
8670.0,55.0,F,sandwitch,
8671.0,44.0,H,sandwitch,
8672.0,28.0,F,Salade,
8673.0,34.0,F,pizza,
8674.0,36.0,H,pizza,
8675.0,28.0,F,kaftaji,
8676.0,46.0,H,Salade,
8677.0,28.0,F,sandwitch,
8678.0,45.0,H,Salade,
8679.0,44.0,H,Burgers,
8680.0,52.0,H,kaftaji,
8681.0,44.0,F,Burgers,
8682.0,46.0,H,sandwichAyari,
8683.0,43.0,F,kaftaji,
8684.0,36.0,F,pizza,
8685.0,54.0,H,Burgers,
8686.0,21.0,H,sandwitch,
8687.0,31.0,H,Crepe,
8688.0,41.0,H,lablebi,
8689.0,34.0,F,lablebi,
8690.0,22.0,H,pizza,
8691.0,23.0,H,kaftaji,
8692.0,30.0,H,Crepe,
8693.0,42.0,F,pizza,
8694.0,55.0,F,kaftaji,
8695.0,54.0,H,Crepe,
8696.0,50.0,F,kaftaji,
8697.0,29.0,F,makloub,
8698.0,54.0,F,sandwitch,
8699.0,42.0,F,kaftaji,
8700.0,21.0,H,Burgers,
8701.0,29.0,F,Salade,
8702.0,26.0,F,Crepe,
8703.0,52.0,F,Crepe,
8704.0,41.0,H,sandwitch,
8705.0,45.0,F,lablebi,
8706.0,28.0,H,sandwitch,
8707.0,38.0,H,Burgers,
8708.0,40.0,H,sandwitch,
8709.0,55.0,H,makloub,
8710.0,31.0,H,Burgers,
8711.0,37.0,F,Salade,
8712.0,52.0,F,sandwichAyari,
8713.0,29.0,H,Crepe,
8714.0,28.0,F,Crepe,
8715.0,25.0,F,Crepe,
8716.0,54.0,F,Crepe,
8717.0,50.0,F,Crepe,
8718.0,40.0,H,pizza,
8719.0,35.0,H,makloub,
8720.0,36.0,F,pizza,
8721.0,51.0,H,sandwichAyari,
8722.0,35.0,H,kaftaji,
8723.0,49.0,F,Crepe,
8724.0,26.0,H,sandwitch,
8725.0,27.0,F,makloub,
8726.0,39.0,H,pizza,
8727.0,25.0,H,sandwitch,
8728.0,35.0,F,sandwitch,
8729.0,51.0,H,kaftaji,
8730.0,46.0,F,Crepe,
8731.0,51.0,H,pizza,
8732.0,50.0,H,sandwitch,
8733.0,37.0,F,lablebi,
8734.0,52.0,H,Crepe,
8735.0,56.0,H,pizza,
8736.0,30.0,H,sandwitch,
8737.0,28.0,F,makloub,
8738.0,42.0,F,pizza,
8739.0,22.0,H,lablebi,
8740.0,24.0,F,Burgers,
8741.0,45.0,F,kaftaji,
8742.0,29.0,H,Burgers,
8743.0,52.0,H,Crepe,
8744.0,37.0,F,lablebi,
8745.0,52.0,F,lablebi,
8746.0,53.0,H,sandwichAyari,
8747.0,24.0,H,sandwitch,
8748.0,46.0,H,Crepe,
8749.0,35.0,F,pizza,
8750.0,37.0,F,sandwitch,
8751.0,24.0,F,makloub,
8752.0,44.0,F,makloub,
8753.0,25.0,H,pizza,
8754.0,31.0,F,pizza,
8755.0,25.0,H,makloub,
8756.0,22.0,H,sandwitch,
8757.0,45.0,F,makloub,
