idCustomer,AgeCustomer,Gender,AdressCustomer,CommandeCustom,
8324.0,35.0,Homme,Ghazale,sandwitch,
8325.0,46.0,Homme,Manar,sandwitch,
8326.0,43.0,Femme,Gamart,makloub,
8327.0,28.0,Homme,Cité Nasr,Burgers,
8328.0,30.0,Homme,CentreHurbainNord,sandwitch,
8329.0,26.0,Homme,Cité Intilaka,makloub,
8330.0,28.0,Femme,lac1,pizza,
8331.0,50.0,Femme,CentreHurbainNord,makloub,
8332.0,35.0,Homme,Manzeh,pizza,
8333.0,27.0,Femme,Ghazale,Salade,
8334.0,30.0,Homme,Lafayet,Burgers,
8335.0,51.0,Femme,Cité Nasr,Salade,
8336.0,19.0,Homme,Ariana,Salade,
8337.0,39.0,Femme,Ghazale,sandwitch,
8338.0,29.0,Homme,Marsa,Burgers,
8339.0,21.0,Homme,Manar,Salade,
8340.0,38.0,Femme,Cité Intilaka,Salade,
8341.0,24.0,Femme,CentreHurbainNord,Burgers,
8342.0,52.0,Homme,Cité tadamon,Burgers,
8343.0,50.0,Homme,Manzeh,pizza,
8344.0,31.0,Homme,Lafayet,pizza,
8345.0,51.0,Homme,Gamart,pizza,
8346.0,19.0,Femme,Cité Nasr,sandwitch,
8347.0,44.0,Femme,Lafayet,Crepe,
8348.0,46.0,Homme,Ghazale,Crepe,
8349.0,22.0,Femme,Cité Intilaka,pizza,
8350.0,31.0,Homme,lac1,Burgers,
8351.0,40.0,Homme,Marsa,makloub,
8352.0,42.0,Homme,Ghazale,Burgers,
8353.0,41.0,Femme,Borj louzir,Crepe,
8354.0,24.0,Homme,Cité Intilaka,Salade,
8355.0,19.0,Homme,CentreHurbainNord,sandwitch,
8356.0,53.0,Homme,lac1,Burgers,
8357.0,55.0,Femme,Lafayet,Burgers,
8358.0,29.0,Homme,Gamart,Crepe,
8359.0,24.0,Homme,Marsa,makloub,
8360.0,21.0,Homme,Ariana,sandwitch,
8361.0,26.0,Homme,Manar,sandwitch,
8362.0,38.0,Homme,lac1,makloub,
8363.0,25.0,Femme,Gamart,Salade,
8364.0,31.0,Femme,Cité Intilaka,Burgers,
8365.0,23.0,Homme,lac1,sandwitch,
8366.0,34.0,Femme,lac1,makloub,
8367.0,46.0,Femme,Borj louzir,Burgers,
8368.0,20.0,Femme,Ghazale,Crepe,
8369.0,30.0,Homme,Borj louzir,pizza,
8370.0,47.0,Homme,Cité tadamon,Crepe,
8371.0,35.0,Femme,Cité Nasr,sandwitch,
8372.0,37.0,Homme,Marsa,Salade,
8373.0,45.0,Femme,Borj louzir,Burgers,
8374.0,32.0,Homme,Ghazale,Crepe,
8375.0,29.0,Homme,Lafayet,pizza,
8376.0,21.0,Femme,Lafayet,sandwitch,
8377.0,18.0,Femme,Manar,Crepe,
8378.0,20.0,Femme,lac1,Crepe,
8379.0,32.0,Homme,Ghazale,Crepe,
8380.0,47.0,Femme,Cité Intilaka,Crepe,
8381.0,25.0,Femme,lac1,pizza,
8382.0,51.0,Homme,Cité tadamon,Burgers,
8383.0,26.0,Homme,Manar,Crepe,
8384.0,32.0,Femme,Ariana,Salade,
8385.0,19.0,Femme,Cité Nasr,sandwitch,
8386.0,35.0,Femme,Cité tadamon,makloub,
8387.0,43.0,Femme,CentreHurbainNord,pizza,
8388.0,36.0,Homme,Manzeh,makloub,
8389.0,54.0,Femme,Borj louzir,makloub,
8390.0,20.0,Femme,Lafayet,sandwitch,
8391.0,41.0,Homme,Cité Nasr,makloub,
8392.0,49.0,Homme,Cité tadamon,Crepe,
8393.0,45.0,Femme,Cité tadamon,makloub,
8394.0,21.0,Homme,Manar,Burgers,
8395.0,21.0,Homme,Cité Intilaka,Crepe,
8396.0,36.0,Femme,CentreHurbainNord,sandwitch,
8397.0,44.0,Homme,Ariana,Burgers,
8398.0,38.0,Femme,Ghazale,Crepe,
8399.0,21.0,Homme,Lafayet,Salade,
8400.0,20.0,Femme,Gamart,Crepe,
8401.0,34.0,Femme,Cité tadamon,makloub,
8402.0,50.0,Femme,lac1,pizza,
8403.0,53.0,Homme,Gamart,makloub,
8404.0,39.0,Femme,Cité Nasr,Burgers,
8405.0,53.0,Femme,Ariana,Salade,
8406.0,31.0,Femme,Ghazale,makloub,
8407.0,28.0,Femme,Gamart,Salade,
8408.0,51.0,Femme,Manzeh,makloub,
8409.0,56.0,Homme,Cité Intilaka,Burgers,
8410.0,48.0,Homme,Manar,makloub,
8411.0,55.0,Femme,Borj louzir,Burgers,
8412.0,43.0,Homme,Cité tadamon,Crepe,
8413.0,35.0,Homme,Lafayet,Crepe,
8414.0,20.0,Femme,Manar,Burgers,
8415.0,39.0,Femme,CentreHurbainNord,pizza,
8416.0,26.0,Homme,Manzeh,Salade,
8417.0,35.0,Homme,Cité tadamon,makloub,
8418.0,40.0,Femme,lac1,makloub,
8419.0,51.0,Homme,Ghazale,sandwitch,
8420.0,42.0,Homme,CentreHurbainNord,makloub,
8421.0,36.0,Homme,Cité tadamon,makloub,
8422.0,39.0,Homme,Cité Intilaka,pizza,
8423.0,43.0,Femme,lac1,Burgers,
8424.0,35.0,Femme,Ariana,Salade,
8425.0,53.0,Homme,lac1,Burgers,
8426.0,56.0,Homme,Ariana,Burgers,
8427.0,35.0,Homme,Ghazale,pizza,
8428.0,48.0,Homme,Ariana,Burgers,
8429.0,50.0,Femme,Marsa,Burgers,
8430.0,25.0,Homme,Ariana,Crepe,
8431.0,22.0,Femme,CentreHurbainNord,Burgers,
8432.0,45.0,Homme,Borj louzir,Crepe,
8433.0,48.0,Homme,Cité Intilaka,Crepe,
8434.0,46.0,Homme,Cité Nasr,Burgers,
8435.0,28.0,Homme,Cité Nasr,Salade,
8436.0,25.0,Homme,CentreHurbainNord,makloub,
8437.0,53.0,Homme,Marsa,Burgers,
8438.0,41.0,Homme,Gamart,sandwitch,
8439.0,33.0,Femme,Ghazale,makloub,
8440.0,30.0,Homme,Gamart,Crepe,
8441.0,18.0,Femme,Borj louzir,Burgers,
8442.0,37.0,Homme,CentreHurbainNord,Burgers,
8443.0,32.0,Femme,Marsa,Crepe,
8444.0,30.0,Homme,Borj louzir,Salade,
8445.0,29.0,Homme,Cité Nasr,Salade,
8446.0,24.0,Femme,lac1,Burgers,
8447.0,25.0,Homme,Cité Intilaka,sandwitch,
8448.0,49.0,Homme,Cité Nasr,Burgers,
8449.0,42.0,Femme,Gamart,pizza,
8450.0,54.0,Femme,Marsa,sandwitch,
8451.0,35.0,Homme,Lafayet,Salade,
8452.0,36.0,Femme,Manzeh,Burgers,
8453.0,19.0,Homme,lac1,Salade,
8454.0,47.0,Homme,Gamart,pizza,
8455.0,54.0,Femme,Cité Intilaka,pizza,
8456.0,19.0,Homme,Manar,Salade,
8457.0,47.0,Femme,Lafayet,sandwitch,
8458.0,51.0,Femme,Manar,pizza,
8459.0,34.0,Femme,lac1,pizza,
8460.0,19.0,Homme,Borj louzir,Crepe,
8461.0,27.0,Femme,Ariana,sandwitch,
8462.0,50.0,Homme,Ariana,makloub,
8463.0,28.0,Homme,lac1,Salade,
8464.0,27.0,Homme,Ghazale,pizza,
8465.0,26.0,Femme,Marsa,Crepe,
8466.0,21.0,Femme,Manzeh,Burgers,
8467.0,26.0,Femme,Ariana,sandwitch,
8468.0,34.0,Femme,Manar,Burgers,
8469.0,25.0,Femme,Cité tadamon,sandwitch,
8470.0,31.0,Femme,CentreHurbainNord,makloub,
8471.0,54.0,Homme,Ariana,pizza,
8472.0,28.0,Femme,Ariana,Crepe,
8473.0,26.0,Homme,Manzeh,Crepe,
8474.0,31.0,Femme,Manzeh,makloub,
8475.0,36.0,Homme,Manzeh,Crepe,
8476.0,48.0,Femme,CentreHurbainNord,Salade,
8477.0,29.0,Homme,Gamart,makloub,
8478.0,28.0,Femme,Marsa,pizza,
8479.0,28.0,Femme,Ghazale,Salade,
8480.0,55.0,Femme,Ghazale,Burgers,
8481.0,33.0,Homme,Cité Nasr,pizza,
8482.0,41.0,Homme,Cité tadamon,makloub,
8483.0,31.0,Femme,lac1,Burgers,
8484.0,53.0,Homme,Lafayet,makloub,
8485.0,41.0,Femme,lac1,Burgers,
8486.0,21.0,Femme,Lafayet,Crepe,
8487.0,26.0,Femme,Ghazale,Crepe,
8488.0,51.0,Femme,CentreHurbainNord,pizza,
8489.0,18.0,Homme,Ghazale,pizza,
8490.0,37.0,Homme,Manzeh,Burgers,
8491.0,40.0,Homme,lac1,Salade,
8492.0,47.0,Femme,Ariana,pizza,
8493.0,49.0,Femme,Ghazale,Crepe,
8494.0,50.0,Femme,Marsa,Salade,
8495.0,34.0,Femme,CentreHurbainNord,makloub,
8496.0,38.0,Femme,Marsa,Salade,
8497.0,28.0,Homme,Ariana,Crepe,
8498.0,39.0,Femme,Ariana,Salade,
8499.0,36.0,Femme,Ariana,pizza,
8500.0,28.0,Homme,CentreHurbainNord,Crepe,
8501.0,40.0,Homme,CentreHurbainNord,makloub,
8502.0,28.0,Femme,Borj louzir,pizza,
8503.0,30.0,Femme,Gamart,pizza,
8504.0,51.0,Homme,Lafayet,pizza,
8505.0,26.0,Homme,Cité tadamon,sandwitch,
8506.0,51.0,Homme,Lafayet,Crepe,
8507.0,44.0,Homme,lac1,Burgers,
8508.0,50.0,Homme,Lafayet,Crepe,
8509.0,52.0,Femme,CentreHurbainNord,Salade,
8510.0,42.0,Femme,CentreHurbainNord,Burgers,
8511.0,41.0,Homme,Lafayet,Salade,
8512.0,50.0,Homme,Cité Nasr,Crepe,
8513.0,39.0,Femme,Manar,pizza,
8514.0,20.0,Femme,Ghazale,pizza,
8515.0,44.0,Homme,Ariana,makloub,
8516.0,50.0,Homme,Manzeh,Crepe,
8517.0,56.0,Homme,Lafayet,pizza,
8518.0,39.0,Homme,Marsa,Crepe,
8519.0,19.0,Femme,Ariana,Crepe,
8520.0,55.0,Femme,CentreHurbainNord,Salade,
8521.0,54.0,Femme,Lafayet,sandwitch,
8522.0,35.0,Femme,Cité Nasr,Crepe,
8523.0,35.0,Homme,Ghazale,Burgers,
8524.0,52.0,Femme,Cité Nasr,Salade,
8525.0,40.0,Femme,Ghazale,pizza,
8526.0,48.0,Homme,CentreHurbainNord,pizza,
8527.0,19.0,Homme,CentreHurbainNord,Burgers,
8528.0,44.0,Femme,Manar,pizza,
8529.0,28.0,Homme,Borj louzir,sandwitch,
8530.0,42.0,Femme,Gamart,pizza,
8531.0,41.0,Femme,Manar,Burgers,
8532.0,53.0,Femme,Lafayet,makloub,
8533.0,45.0,Homme,Gamart,makloub,
8534.0,48.0,Femme,lac1,Salade,
8535.0,19.0,Femme,Ariana,makloub,
8536.0,30.0,Femme,Manar,makloub,
8537.0,43.0,Homme,lac1,makloub,
8538.0,56.0,Homme,lac1,Salade,
8539.0,33.0,Homme,Cité Nasr,Salade,
8540.0,25.0,Homme,Ariana,pizza,
8541.0,36.0,Femme,Cité Nasr,Burgers,
8542.0,50.0,Homme,CentreHurbainNord,pizza,
8543.0,27.0,Femme,CentreHurbainNord,makloub,
8544.0,40.0,Homme,Cité Intilaka,Crepe,
8545.0,21.0,Femme,Lafayet,pizza,
8546.0,19.0,Femme,lac1,Burgers,
8547.0,53.0,Femme,Manzeh,makloub,
8548.0,47.0,Femme,Manzeh,pizza,
8549.0,29.0,Femme,Ghazale,Crepe,
8550.0,28.0,Homme,Ghazale,pizza,
8551.0,50.0,Femme,Cité tadamon,Burgers,
8552.0,39.0,Femme,Cité Intilaka,pizza,
8553.0,22.0,Femme,Cité tadamon,Burgers,
8554.0,26.0,Homme,Borj louzir,makloub,
8555.0,31.0,Homme,Manar,sandwitch,
8556.0,28.0,Homme,Cité Nasr,pizza,
8557.0,45.0,Homme,Gamart,makloub,
8558.0,56.0,Homme,Ghazale,sandwitch,
8559.0,47.0,Femme,Manar,Crepe,
8560.0,38.0,Homme,lac1,Burgers,
8561.0,47.0,Femme,CentreHurbainNord,sandwitch,
8562.0,45.0,Homme,Borj louzir,sandwitch,
8563.0,38.0,Homme,Manar,makloub,
8564.0,43.0,Femme,Manar,Salade,
8565.0,40.0,Femme,Ariana,Salade,
8566.0,52.0,Homme,Ariana,Crepe,
8567.0,49.0,Femme,lac1,Salade,
8568.0,30.0,Homme,Cité Nasr,Crepe,
8569.0,23.0,Femme,Cité Intilaka,pizza,
8570.0,18.0,Homme,Ariana,pizza,
8571.0,21.0,Femme,Ghazale,pizza,
8572.0,34.0,Homme,Ariana,sandwitch,
8573.0,30.0,Femme,Gamart,sandwitch,
8574.0,41.0,Homme,Manzeh,Crepe,
8575.0,54.0,Homme,Cité Intilaka,Burgers,
8576.0,55.0,Femme,Gamart,Burgers,
8577.0,42.0,Homme,Ghazale,pizza,
8578.0,51.0,Homme,Cité Intilaka,pizza,
8579.0,30.0,Femme,Gamart,sandwitch,
8580.0,41.0,Homme,Ghazale,Burgers,
8581.0,41.0,Femme,Ghazale,Burgers,
8582.0,23.0,Homme,Cité Intilaka,makloub,
8583.0,27.0,Homme,CentreHurbainNord,sandwitch,
8584.0,52.0,Femme,Ariana,makloub,
8585.0,24.0,Homme,Borj louzir,Salade,
8586.0,29.0,Femme,Ghazale,Burgers,
8587.0,33.0,Homme,Ghazale,Burgers,
8588.0,36.0,Femme,Ariana,Salade,
8589.0,48.0,Homme,Gamart,makloub,
8590.0,30.0,Homme,CentreHurbainNord,makloub,
8591.0,31.0,Homme,Manar,Burgers,
8592.0,42.0,Femme,Lafayet,sandwitch,
8593.0,54.0,Femme,Manar,makloub,
8594.0,31.0,Femme,Ariana,Burgers,
8595.0,23.0,Homme,Cité tadamon,sandwitch,
8596.0,43.0,Femme,Cité Intilaka,Burgers,
8597.0,33.0,Homme,Borj louzir,pizza,
8598.0,44.0,Homme,Cité Intilaka,Burgers,
8599.0,53.0,Homme,Manar,pizza,
8600.0,28.0,Homme,Ariana,pizza,
8601.0,31.0,Homme,Borj louzir,sandwitch,
8602.0,19.0,Femme,Cité tadamon,Burgers,
8603.0,31.0,Homme,Lafayet,pizza,
8604.0,19.0,Femme,CentreHurbainNord,makloub,
8605.0,24.0,Femme,Borj louzir,makloub,
8606.0,42.0,Femme,CentreHurbainNord,makloub,
8607.0,32.0,Femme,Cité Nasr,Burgers,
8608.0,43.0,Homme,Manar,sandwitch,
8609.0,27.0,Homme,Ghazale,Crepe,
8610.0,48.0,Femme,Ariana,makloub,
8611.0,46.0,Femme,Manar,Crepe,
8612.0,51.0,Homme,lac1,Crepe,
8613.0,20.0,Femme,Gamart,sandwitch,
8614.0,49.0,Homme,Cité Intilaka,Burgers,
8615.0,32.0,Femme,Cité Nasr,Salade,
8616.0,37.0,Homme,Cité tadamon,Burgers,
8617.0,34.0,Homme,Ghazale,Salade,
8618.0,49.0,Homme,Borj louzir,pizza,
8619.0,48.0,Homme,CentreHurbainNord,Salade,
8620.0,23.0,Femme,Cité tadamon,pizza,
8621.0,31.0,Homme,Cité Nasr,pizza,
8622.0,21.0,Homme,Lafayet,makloub,
8623.0,38.0,Homme,Ariana,Salade,
8624.0,37.0,Femme,Ariana,sandwitch,
8625.0,40.0,Femme,Lafayet,Burgers,
8626.0,50.0,Femme,Cité Nasr,Burgers,
8627.0,54.0,Femme,lac1,sandwitch,
8628.0,27.0,Homme,Ghazale,makloub,
8629.0,46.0,Femme,Cité tadamon,pizza,
8630.0,43.0,Homme,Cité tadamon,Salade,
8631.0,50.0,Femme,Gamart,pizza,
8632.0,31.0,Femme,Gamart,Crepe,
8633.0,36.0,Femme,Manzeh,pizza,
8634.0,42.0,Femme,Manzeh,sandwitch,
8635.0,30.0,Homme,Ariana,makloub,
8636.0,36.0,Femme,Cité Intilaka,pizza,
8637.0,50.0,Homme,lac1,makloub,
8638.0,48.0,Homme,Ghazale,pizza,
8639.0,19.0,Homme,Cité Nasr,sandwitch,
8640.0,29.0,Homme,Ariana,Salade,
8641.0,23.0,Femme,Lafayet,makloub,
8642.0,41.0,Homme,Manzeh,Burgers,
8643.0,39.0,Femme,Borj louzir,pizza,
8644.0,50.0,Femme,Cité tadamon,Salade,
8645.0,56.0,Homme,Cité tadamon,sandwitch,
8646.0,53.0,Femme,Ghazale,Salade,
8647.0,48.0,Homme,Marsa,makloub,
8648.0,32.0,Femme,Manar,sandwitch,
8649.0,22.0,Homme,Cité Nasr,sandwitch,
8650.0,27.0,Femme,lac1,sandwitch,
8651.0,31.0,Homme,Cité Intilaka,pizza,
8652.0,20.0,Femme,Gamart,Burgers,
8653.0,47.0,Femme,Borj louzir,Burgers,
8654.0,38.0,Homme,Manzeh,pizza,
8655.0,39.0,Femme,lac1,Crepe,
8656.0,50.0,Femme,Marsa,makloub,
8657.0,22.0,Homme,Cité Nasr,Burgers,
8658.0,20.0,Femme,Borj louzir,Salade,
8659.0,35.0,Femme,Lafayet,makloub,
8660.0,28.0,Femme,Ariana,makloub,
8661.0,51.0,Femme,Ghazale,makloub,
8662.0,52.0,Femme,Borj louzir,makloub,
8663.0,25.0,Femme,Cité Intilaka,makloub,
8664.0,21.0,Femme,Gamart,makloub,
8665.0,48.0,Femme,lac1,pizza,
8666.0,43.0,Homme,Manar,Salade,
8667.0,35.0,Homme,lac1,pizza,
8668.0,55.0,Homme,Manzeh,Crepe,
8669.0,26.0,Femme,Marsa,makloub,
8670.0,34.0,Homme,lac1,pizza,
8671.0,52.0,Femme,Cité Intilaka,Crepe,
8672.0,23.0,Homme,Lafayet,makloub,
8673.0,26.0,Femme,Marsa,sandwitch,
8674.0,46.0,Homme,Cité tadamon,makloub,
8675.0,49.0,Homme,Manzeh,sandwitch,
8676.0,25.0,Femme,Lafayet,makloub,
8677.0,36.0,Femme,Cité Nasr,pizza,
8678.0,38.0,Homme,Cité Intilaka,sandwitch,
8679.0,32.0,Femme,Cité tadamon,Burgers,
8680.0,45.0,Femme,Marsa,makloub,
8681.0,29.0,Homme,Cité Nasr,Crepe,
8682.0,29.0,Femme,Borj louzir,Burgers,
8683.0,28.0,Homme,Lafayet,sandwitch,
8684.0,24.0,Femme,CentreHurbainNord,makloub,
8685.0,24.0,Femme,CentreHurbainNord,makloub,
8686.0,22.0,Femme,Marsa,sandwitch,
8687.0,38.0,Femme,Manar,pizza,
8688.0,33.0,Femme,Cité Nasr,pizza,
8689.0,49.0,Homme,Marsa,Crepe,
8690.0,35.0,Homme,lac1,pizza,
8691.0,28.0,Femme,lac1,Salade,
8692.0,55.0,Femme,Ghazale,makloub,
8693.0,31.0,Homme,Lafayet,sandwitch,
8694.0,50.0,Femme,Manzeh,sandwitch,
8695.0,44.0,Homme,Gamart,Salade,
8696.0,19.0,Femme,Manar,Burgers,
8697.0,41.0,Femme,Cité Intilaka,Burgers,
8698.0,29.0,Femme,Cité Nasr,pizza,
8699.0,28.0,Homme,Borj louzir,pizza,
8700.0,19.0,Homme,Cité Intilaka,Burgers,
8701.0,31.0,Homme,Ghazale,pizza,
8702.0,24.0,Femme,Cité tadamon,makloub,
8703.0,19.0,Femme,Lafayet,Crepe,
8704.0,49.0,Femme,Ariana,makloub,
8705.0,25.0,Homme,Cité Nasr,Salade,
8706.0,28.0,Homme,Ghazale,Salade,
8707.0,52.0,Homme,Manzeh,sandwitch,
8708.0,49.0,Homme,Cité tadamon,Crepe,
8709.0,21.0,Homme,CentreHurbainNord,sandwitch,
8710.0,48.0,Homme,Cité Nasr,Salade,
8711.0,42.0,Homme,Manzeh,Burgers,
8712.0,44.0,Femme,Manar,Salade,
8713.0,50.0,Homme,lac1,makloub,
8714.0,30.0,Homme,Marsa,Salade,
8715.0,24.0,Femme,Manzeh,Crepe,
8716.0,21.0,Femme,Gamart,Salade,
8717.0,51.0,Femme,Manar,makloub,
8718.0,36.0,Femme,Borj louzir,Salade,
8719.0,34.0,Femme,Lafayet,makloub,
8720.0,46.0,Homme,Manar,makloub,
8721.0,41.0,Femme,CentreHurbainNord,Crepe,
8722.0,32.0,Femme,Lafayet,Salade,
8723.0,47.0,Femme,lac1,Salade,
8724.0,46.0,Femme,Marsa,sandwitch,
8725.0,54.0,Homme,Ghazale,Burgers,
8726.0,55.0,Homme,Cité Nasr,sandwitch,
8727.0,46.0,Homme,Cité tadamon,Crepe,
8728.0,46.0,Homme,Ghazale,Salade,
8729.0,34.0,Femme,Gamart,makloub,
8730.0,41.0,Homme,Manar,sandwitch,
8731.0,38.0,Femme,CentreHurbainNord,Burgers,
8732.0,37.0,Femme,Lafayet,Burgers,
8733.0,51.0,Homme,Marsa,Salade,
8734.0,42.0,Homme,lac1,sandwitch,
8735.0,37.0,Femme,Lafayet,makloub,
8736.0,34.0,Femme,Manzeh,makloub,
8737.0,39.0,Homme,Lafayet,Crepe,
8738.0,35.0,Homme,Ghazale,makloub,
8739.0,55.0,Homme,lac1,Salade,
8740.0,55.0,Homme,Manar,makloub,
8741.0,47.0,Femme,Manzeh,makloub,
8742.0,19.0,Femme,Gamart,Burgers,
8743.0,25.0,Homme,Ghazale,pizza,
8744.0,40.0,Homme,Ariana,Salade,
8745.0,43.0,Femme,Marsa,Burgers,
8746.0,43.0,Homme,Lafayet,Crepe,
8747.0,34.0,Femme,Gamart,sandwitch,
8748.0,37.0,Homme,Gamart,makloub,
8749.0,49.0,Homme,lac1,pizza,
8750.0,31.0,Femme,lac1,Burgers,
8751.0,56.0,Femme,CentreHurbainNord,Salade,
8752.0,36.0,Femme,Borj louzir,Salade,
8753.0,47.0,Femme,Gamart,makloub,
8754.0,44.0,Homme,lac1,Salade,
8755.0,19.0,Femme,Cité tadamon,sandwitch,
8756.0,34.0,Femme,Manar,sandwitch,
8757.0,43.0,Homme,CentreHurbainNord,makloub,
8758.0,53.0,Femme,Manzeh,sandwitch,
8759.0,52.0,Homme,Manzeh,Salade,
8760.0,20.0,Homme,Ariana,Salade,
8761.0,27.0,Femme,Manzeh,Crepe,
8762.0,56.0,Homme,CentreHurbainNord,Crepe,
8763.0,47.0,Femme,Lafayet,pizza,
8764.0,54.0,Homme,Ariana,makloub,
8765.0,47.0,Femme,Marsa,makloub,
8766.0,47.0,Femme,Ariana,Salade,
8767.0,41.0,Femme,Cité Nasr,Salade,
8768.0,46.0,Femme,Cité tadamon,Salade,
8769.0,33.0,Homme,lac1,sandwitch,
8770.0,33.0,Femme,Gamart,sandwitch,
8771.0,25.0,Homme,Manzeh,makloub,
8772.0,35.0,Homme,Borj louzir,Burgers,
8773.0,25.0,Homme,Cité Intilaka,Burgers,
8774.0,50.0,Homme,lac1,pizza,
8775.0,38.0,Femme,Manar,sandwitch,
8776.0,22.0,Femme,Gamart,sandwitch,
8777.0,28.0,Homme,Lafayet,pizza,
8778.0,37.0,Femme,Borj louzir,pizza,
8779.0,41.0,Femme,Manzeh,Crepe,
8780.0,35.0,Femme,lac1,makloub,
8781.0,33.0,Homme,Marsa,Crepe,
8782.0,52.0,Femme,Gamart,Salade,
8783.0,24.0,Homme,lac1,sandwitch,
8784.0,46.0,Femme,Manzeh,Salade,
8785.0,55.0,Homme,Lafayet,makloub,
8786.0,35.0,Femme,Ariana,sandwitch,
8787.0,50.0,Femme,CentreHurbainNord,makloub,
8788.0,44.0,Femme,Ariana,Crepe,
8789.0,26.0,Homme,lac1,Burgers,
8790.0,52.0,Femme,Lafayet,pizza,
8791.0,50.0,Homme,Manar,pizza,
8792.0,37.0,Femme,Cité tadamon,pizza,
8793.0,27.0,Homme,Manzeh,sandwitch,
8794.0,22.0,Homme,Borj louzir,sandwitch,
8795.0,51.0,Femme,Cité tadamon,pizza,
8796.0,18.0,Homme,Gamart,makloub,
8797.0,23.0,Homme,Ariana,pizza,
8798.0,20.0,Femme,Marsa,pizza,
8799.0,30.0,Homme,Ariana,makloub,
8800.0,48.0,Homme,Marsa,pizza,
8801.0,39.0,Homme,Manar,pizza,
8802.0,56.0,Femme,lac1,makloub,
8803.0,49.0,Homme,Manar,Burgers,
8804.0,26.0,Femme,Gamart,Burgers,
8805.0,27.0,Femme,Cité tadamon,sandwitch,
8806.0,41.0,Homme,CentreHurbainNord,Crepe,
8807.0,18.0,Femme,Cité tadamon,makloub,
8808.0,21.0,Homme,Manar,Salade,
8809.0,38.0,Homme,Cité tadamon,Burgers,
8810.0,48.0,Femme,Manar,sandwitch,
8811.0,30.0,Femme,lac1,Crepe,
8812.0,53.0,Femme,Ghazale,pizza,
8813.0,41.0,Homme,Manzeh,Crepe,
8814.0,26.0,Femme,Borj louzir,Burgers,
8815.0,40.0,Femme,Cité Nasr,Crepe,
8816.0,44.0,Homme,Cité Nasr,pizza,
8817.0,44.0,Femme,Ariana,Burgers,
8818.0,23.0,Femme,Ghazale,sandwitch,
8819.0,19.0,Homme,Cité tadamon,sandwitch,
8820.0,48.0,Homme,Borj louzir,Salade,
8821.0,38.0,Homme,Ghazale,sandwitch,
8822.0,23.0,Femme,Cité Nasr,pizza,
8823.0,33.0,Homme,lac1,pizza,
8824.0,21.0,Homme,Cité Nasr,Crepe,
8825.0,47.0,Homme,Ghazale,makloub,
8826.0,18.0,Femme,Manar,pizza,
8827.0,53.0,Femme,Ariana,makloub,
8828.0,29.0,Homme,Manzeh,makloub,
8829.0,39.0,Homme,Ghazale,makloub,
8830.0,32.0,Femme,Cité Nasr,makloub,
8831.0,52.0,Homme,Ariana,Salade,
8832.0,44.0,Homme,Cité tadamon,Crepe,
8833.0,29.0,Femme,Marsa,sandwitch,
8834.0,19.0,Femme,Cité tadamon,makloub,
8835.0,45.0,Femme,Borj louzir,makloub,
8836.0,31.0,Femme,Borj louzir,sandwitch,
8837.0,41.0,Homme,Gamart,Crepe,
8838.0,25.0,Homme,Cité tadamon,pizza,
8839.0,21.0,Femme,Cité Intilaka,Crepe,
8840.0,24.0,Femme,Cité Intilaka,Salade,
8841.0,46.0,Femme,Cité Intilaka,pizza,
8842.0,38.0,Femme,Ghazale,pizza,
8843.0,27.0,Homme,Gamart,Burgers,
8844.0,49.0,Femme,Borj louzir,pizza,
8845.0,24.0,Femme,Marsa,Salade,
8846.0,21.0,Femme,Borj louzir,Crepe,
8847.0,34.0,Femme,Ariana,makloub,
8848.0,39.0,Femme,Borj louzir,makloub,
8849.0,45.0,Femme,Manar,sandwitch,
8850.0,48.0,Homme,Cité Intilaka,makloub,
8851.0,22.0,Homme,CentreHurbainNord,Burgers,
8852.0,39.0,Homme,Manar,sandwitch,
8853.0,41.0,Homme,CentreHurbainNord,Salade,
8854.0,51.0,Femme,Lafayet,pizza,
8855.0,19.0,Femme,Marsa,pizza,
8856.0,26.0,Femme,Marsa,makloub,
8857.0,29.0,Femme,Manzeh,Salade,
8858.0,37.0,Femme,CentreHurbainNord,Burgers,
8859.0,36.0,Homme,lac1,pizza,
8860.0,27.0,Homme,Cité Intilaka,Crepe,
8861.0,33.0,Homme,Cité tadamon,Burgers,
8862.0,45.0,Homme,Lafayet,pizza,
8863.0,54.0,Homme,Manzeh,makloub,
8864.0,41.0,Homme,Borj louzir,makloub,
8865.0,45.0,Homme,Marsa,Salade,
8866.0,46.0,Homme,Cité Intilaka,Burgers,
8867.0,55.0,Homme,Manzeh,Salade,
8868.0,51.0,Homme,lac1,pizza,
8869.0,53.0,Homme,Ariana,makloub,
8870.0,54.0,Homme,CentreHurbainNord,sandwitch,
8871.0,50.0,Homme,CentreHurbainNord,makloub,
8872.0,20.0,Homme,lac1,sandwitch,
8873.0,45.0,Homme,Cité Nasr,sandwitch,
8874.0,25.0,Homme,lac1,sandwitch,
8875.0,32.0,Femme,CentreHurbainNord,Crepe,
8876.0,19.0,Femme,Marsa,Salade,
8877.0,24.0,Homme,CentreHurbainNord,makloub,
8878.0,18.0,Femme,Ghazale,sandwitch,
8879.0,36.0,Femme,Gamart,sandwitch,
8880.0,49.0,Homme,Marsa,pizza,
8881.0,22.0,Homme,Gamart,Crepe,
8882.0,43.0,Femme,Gamart,Crepe,
8883.0,22.0,Femme,Cité tadamon,Burgers,
